"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","GeoRooted","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric"
"707","1","707","11","11","11","119.0000","9.0000","24.0000","0.0000","36.7696","38.0000","6.0000","30.0998"
"708","1","708","11","11","11","123.0000","9.0000","28.0000","0.0000","40.6694","44.0000","6.0000","31.9687"
"709","1","709","11","11","11","142.0000","9.0000","34.0000","0.0000","44.4972","52.0000","7.0000","34.5832"
"710","1","710","11","11","11","104.0000","9.0000","24.0000","0.0000","35.6371","34.0000","6.0000","27.6405"
"711","1","711","11","11","11","88.0000","9.0000","19.0000","0.0000","32.9848","30.0000","4.0000","25.7294"
"712","1","712","11","11","11","122.0000","9.0000","25.0000","0.0000","38.1051","40.0000","6.0000","31.2410"
"713","1","713","11","11","11","118.0000","9.0000","30.0000","0.0000","42.0238","50.0000","5.0000","31.5278"
"714","1","714","11","11","11","72.0000","9.0000","16.0000","0.0000","27.6767","26.0000","7.0000","20.6882"
"715","1","715","11","11","11","89.0000","9.0000","21.0000","0.0000","34.3802","34.0000","6.0000","25.6125"
"716","1","716","11","11","11","101.0000","8.0000","28.0000","0.0000","39.4462","44.0000","6.0000","28.4956"
"717","1","717","11","11","11","101.0000","9.0000","23.0000","0.0000","36.1386","34.0000","6.0000","27.7128"
"718","1","718","11","11","11","75.0000","8.0000","18.0000","0.0000","31.5278","28.0000","5.0000","23.3666"
"719","1","719","11","11","11","100.0000","9.0000","20.0000","0.0000","32.8329","28.0000","6.0000","27.1662"
"720","1","720","11","11","11","105.0000","9.0000","27.0000","0.0000","38.0000","34.0000","6.0000","29.2233"
"721","1","721","11","11","11","116.0000","9.0000","29.0000","0.0000","39.3192","42.0000","7.0000","30.3645"
"722","1","722","11","11","11","100.0000","9.0000","21.0000","0.0000","36.1109","38.0000","5.0000","28.1069"
"723","1","723","11","11","11","150.0000","9.0000","36.0000","0.0000","45.5412","58.0000","7.0000","35.7771"
"724","1","724","11","11","11","93.0000","9.0000","20.0000","0.0000","33.7935","32.0000","5.0000","26.7208"
"725","1","725","11","11","11","96.0000","9.0000","21.0000","0.0000","34.1467","32.0000","6.0000","26.9444"
"726","1","726","11","11","11","104.0000","9.0000","26.0000","0.0000","38.5487","40.0000","7.0000","28.8097"
"727","1","727","11","11","11","96.0000","9.0000","23.0000","0.0000","35.0428","34.0000","6.0000","26.9072"
"728","1","728","11","11","11","107.0000","9.0000","23.0000","0.0000","36.3318","38.0000","7.0000","28.5307"
"729","1","729","11","11","11","145.0000","9.0000","34.0000","0.0000","44.0454","52.0000","7.0000","34.7851"
"730","1","730","11","11","11","146.0000","9.0000","35.0000","0.0000","43.2897","44.0000","7.0000","34.5832"
"731","1","731","11","11","11","115.0000","9.0000","25.0000","0.0000","37.3631","36.0000","6.0000","29.4958"
"732","1","732","11","11","11","88.0000","9.0000","16.0000","0.0000","28.6007","28.0000","5.0000","23.9583"
"733","1","733","11","11","11","146.0000","9.0000","34.0000","0.0000","44.1362","50.0000","7.0000","34.8999"
"734","1","734","11","11","11","108.0000","9.0000","25.0000","0.0000","37.0945","40.0000","7.0000","28.1780"
"735","1","735","11","11","11","152.0000","9.0000","37.0000","0.0000","43.4051","46.0000","7.0000","35.1852"
"736","1","736","11","11","11","97.0000","9.0000","20.0000","0.0000","33.2866","32.0000","6.0000","26.3059"
"737","1","737","11","11","11","79.0000","9.0000","21.0000","0.0000","34.0881","36.0000","6.0000","23.8747"
"738","1","738","11","11","11","129.0000","9.0000","28.0000","0.0000","39.1152","38.0000","6.0000","31.8119"
"739","1","739","11","11","11","148.0000","9.0000","35.0000","0.0000","43.1972","50.0000","7.0000","34.9285"
"740","1","740","11","11","11","136.0000","9.0000","29.0000","0.0000","39.3192","42.0000","7.0000","32.5883"
"741","1","741","11","11","11","136.0000","9.0000","30.0000","0.0000","40.6940","42.0000","7.0000","33.0757"
"742","1","742","11","11","11","133.0000","9.0000","30.0000","0.0000","42.6146","50.0000","6.0000","33.4066"
"743","1","743","11","11","11","38.0000","7.0000","10.0000","0.0000","20.2978","16.0000","5.0000","13.7840"
"744","1","744","11","11","11","135.0000","9.0000","30.0000","0.0000","41.8569","46.0000","6.0000","33.3766"
"745","1","745","11","11","11","107.0000","9.0000","25.0000","0.0000","38.4448","36.0000","6.0000","29.5973"
"746","1","746","11","11","11","113.0000","9.0000","26.0000","0.0000","39.4462","40.0000","6.0000","30.6268"
"747","1","747","11","11","11","113.0000","9.0000","25.0000","0.0000","36.9865","32.0000","6.0000","29.5635"
"748","1","748","11","11","11","111.0000","9.0000","24.0000","0.0000","37.3631","38.0000","6.0000","29.3598"
"749","1","749","11","11","11","99.0000","9.0000","23.0000","0.0000","35.9722","32.0000","5.0000","28.1425"
"750","1","750","11","11","11","107.0000","9.0000","28.0000","0.0000","40.2492","42.0000","6.0000","29.9333"
"751","1","751","11","11","11","117.0000","9.0000","29.0000","0.0000","40.3733","46.0000","7.0000","30.5614"
"752","1","752","11","11","11","126.0000","9.0000","28.0000","0.0000","40.5216","44.0000","6.0000","32.0312"
"753","1","753","11","11","11","125.0000","9.0000","34.0000","0.0000","42.0714","48.0000","7.0000","31.7805"
"754","1","754","11","11","11","101.0000","8.0000","28.0000","0.0000","39.1918","40.0000","5.0000","28.4605"
"755","1","755","11","11","11","140.0000","9.0000","32.0000","0.0000","42.0714","48.0000","8.0000","33.5261"
"756","1","756","11","11","11","36.0000","7.0000","10.0000","0.0000","20.5426","18.0000","4.0000","13.3417"
"757","1","757","11","11","11","96.0000","9.0000","22.0000","0.0000","36.8511","36.0000","4.0000","28.1425"
"758","1","758","11","11","11","121.0000","9.0000","29.0000","0.0000","40.5956","42.0000","7.0000","31.2730"
"759","1","759","11","11","11","98.0000","9.0000","20.0000","0.0000","32.8938","30.0000","5.0000","26.8701"
"760","1","760","11","11","11","135.0000","9.0000","32.0000","0.0000","43.2897","48.0000","6.0000","33.7046"
"761","1","761","11","11","11","65.0000","8.0000","18.0000","0.0000","29.6985","26.0000","6.0000","20.4450"
"762","1","762","11","11","11","137.0000","9.0000","30.0000","0.0000","40.0250","42.0000","7.0000","32.6803"
"763","1","763","11","11","11","117.0000","9.0000","24.0000","0.0000","37.2290","38.0000","6.0000","30.2324"
"764","1","764","11","11","11","139.0000","9.0000","35.0000","0.0000","44.6318","54.0000","7.0000","34.5254"
"765","1","765","11","11","11","94.0000","9.0000","22.0000","0.0000","35.2420","28.0000","5.0000","27.6043"
"766","1","766","11","11","11","139.0000","9.0000","33.0000","0.0000","43.7264","52.0000","7.0000","34.1467"
"767","1","767","11","11","11","90.0000","9.0000","19.0000","0.0000","31.1127","32.0000","6.0000","23.7908"
"768","1","768","11","11","11","131.0000","9.0000","28.0000","0.0000","39.3446","38.0000","6.0000","32.0936"
"769","1","769","11","11","11","79.0000","9.0000","16.0000","0.0000","29.3258","30.0000","5.0000","23.1517"
"770","1","770","11","11","11","82.0000","9.0000","19.0000","0.0000","32.1248","30.0000","6.0000","24.1247"
"771","1","771","11","11","11","108.0000","8.0000","28.0000","0.0000","38.1576","40.0000","6.0000","28.8791"
"772","1","772","11","11","11","70.0000","8.0000","19.0000","0.0000","30.9192","24.0000","5.0000","22.1359"
"773","1","773","11","11","11","105.0000","9.0000","25.0000","0.0000","37.7359","38.0000","6.0000","28.9482"
"774","1","774","11","11","11","80.0000","9.0000","16.0000","0.0000","28.9828","26.0000","5.0000","23.6220"
"775","1","775","11","11","11","104.0000","9.0000","25.0000","0.0000","37.8153","34.0000","6.0000","28.8444"
"776","1","776","11","11","11","140.0000","9.0000","31.0000","0.0000","41.4246","46.0000","7.0000","33.6155"
"777","1","777","11","11","11","118.0000","9.0000","30.0000","0.0000","41.4246","48.0000","5.0000","31.2730"
"778","1","778","11","11","11","104.0000","9.0000","22.0000","0.0000","34.6699","34.0000","7.0000","27.4226"
"779","1","779","11","11","11","63.0000","8.0000","16.0000","0.0000","28.9482","22.0000","4.0000","20.4939"
"780","1","780","11","11","11","69.0000","9.0000","16.0000","0.0000","28.9137","28.0000","6.0000","21.4009"
"781","1","781","11","11","11","138.0000","9.0000","31.0000","0.0000","41.8569","46.0000","7.0000","33.7046"
"782","1","782","11","11","11","115.0000","9.0000","27.0000","0.0000","41.1096","48.0000","6.0000","31.2730"
"783","1","783","11","11","11","143.0000","9.0000","34.0000","0.0000","43.2204","46.0000","7.0000","34.2637"
"784","1","784","11","11","11","108.0000","9.0000","23.0000","0.0000","35.6090","36.0000","7.0000","28.1069"
"785","1","785","11","11","11","43.0000","7.0000","12.0000","0.0000","22.0000","20.0000","6.0000","14.4914"
"786","1","786","11","11","11","78.0000","9.0000","16.0000","0.0000","26.8328","24.0000","6.0000","21.6333"
"787","1","787","11","11","11","85.0000","9.0000","18.0000","0.0000","30.6594","28.0000","6.0000","23.7487"
"788","1","788","11","11","11","131.0000","9.0000","32.0000","0.0000","42.4500","44.0000","7.0000","32.8024"
"789","1","789","11","11","11","60.0000","8.0000","12.0000","0.0000","22.4054","22.0000","5.0000","17.8326"
"790","1","790","11","11","11","100.0000","8.0000","25.0000","0.0000","36.8782","36.0000","6.0000","27.7489"
"791","1","791","11","11","11","128.0000","9.0000","28.0000","0.0000","40.5956","46.0000","5.0000","32.5269"
"792","1","792","11","11","11","144.0000","9.0000","33.0000","0.0000","43.2435","50.0000","7.0000","34.5832"
"793","1","793","11","11","11","110.0000","9.0000","23.0000","0.0000","35.8608","36.0000","6.0000","28.7054"
"794","1","794","11","11","11","107.0000","8.0000","29.0000","0.0000","39.6737","42.0000","7.0000","29.1548"
"795","1","795","11","11","11","109.0000","9.0000","24.0000","0.0000","37.4700","40.0000","7.0000","29.1890"
"796","1","796","11","11","11","62.0000","9.0000","14.0000","0.0000","26.6083","24.0000","4.0000","20.0000"
"797","1","797","11","11","11","95.0000","8.0000","23.0000","0.0000","33.9116","30.0000","6.0000","25.9615"
"798","1","798","11","11","11","97.0000","8.0000","23.0000","0.0000","35.3836","36.0000","5.0000","27.0924"
"799","1","799","11","11","11","85.0000","8.0000","21.0000","0.0000","34.4093","34.0000","5.0000","25.3377"
"800","1","800","11","11","11","119.0000","9.0000","30.0000","0.0000","40.9878","40.0000","6.0000","31.0805"
"801","1","801","11","11","11","112.0000","9.0000","29.0000","0.0000","40.0749","44.0000","7.0000","29.6985"
"802","1","802","11","11","11","134.0000","9.0000","32.0000","0.0000","41.0609","38.0000","7.0000","32.9242"
"803","1","803","11","11","11","104.0000","9.0000","23.0000","0.0000","36.3318","34.0000","7.0000","28.2843"
"804","1","804","11","11","11","118.0000","9.0000","27.0000","0.0000","39.1408","40.0000","7.0000","30.4959"
"805","1","805","11","11","11","131.0000","9.0000","30.0000","0.0000","41.5452","46.0000","7.0000","32.8024"
"806","1","806","11","11","11","132.0000","9.0000","32.0000","0.0000","42.8019","48.0000","7.0000","33.0454"
"807","1","807","11","11","11","125.0000","9.0000","28.0000","0.0000","40.4228","42.0000","7.0000","31.6544"
"808","1","808","11","11","11","90.0000","9.0000","23.0000","0.0000","36.0278","38.0000","6.0000","25.8070"
"809","1","809","11","11","11","127.0000","9.0000","31.0000","0.0000","41.1825","44.0000","6.0000","32.0000"
"810","1","810","11","11","11","83.0000","9.0000","20.0000","0.0000","34.2053","34.0000","5.0000","25.3772"
"811","1","811","11","11","11","61.0000","8.0000","13.0000","0.0000","23.0651","22.0000","5.0000","18.0555"
"812","1","812","11","11","11","111.0000","9.0000","22.0000","0.0000","34.9285","30.0000","5.0000","28.9137"
"813","1","813","11","11","11","84.0000","9.0000","20.0000","0.0000","32.8634","34.0000","5.0000","24.3311"
"814","1","814","11","11","11","112.0000","9.0000","23.0000","0.0000","36.7423","36.0000","6.0000","29.4618"
"815","1","815","11","11","11","126.0000","9.0000","26.0000","0.0000","37.6829","38.0000","6.0000","30.8869"
"816","1","816","11","11","11","76.0000","8.0000","18.0000","0.0000","31.3688","26.0000","5.0000","23.5797"
"817","1","817","11","11","11","104.0000","9.0000","26.0000","0.0000","37.2022","34.0000","6.0000","28.6705"
"818","1","818","11","11","11","83.0000","9.0000","21.0000","0.0000","33.9706","36.0000","5.0000","24.4131"
"819","1","819","11","11","11","111.0000","9.0000","23.0000","0.0000","36.2215","36.0000","6.0000","29.2575"
"820","1","820","11","11","11","118.0000","9.0000","27.0000","0.0000","39.4462","42.0000","6.0000","30.9516"
"821","1","821","11","11","11","125.0000","9.0000","32.0000","0.0000","41.8330","46.0000","7.0000","31.9374"
"822","1","822","11","11","11","104.0000","9.0000","24.0000","0.0000","38.4708","42.0000","5.0000","29.5296"
"823","1","823","11","11","11","87.0000","8.0000","24.0000","0.0000","36.7696","36.0000","5.0000","26.3818"
"824","1","824","11","11","11","144.0000","9.0000","34.0000","0.0000","44.1135","48.0000","7.0000","34.6987"
"825","1","825","11","11","11","119.0000","8.0000","23.0000","0.0000","35.3553","34.0000","6.0000","29.7658"
"826","1","826","11","11","11","122.0000","9.0000","29.0000","0.0000","40.2989","44.0000","7.0000","31.6228"
"827","1","827","11","11","11","120.0000","9.0000","27.0000","0.0000","40.2492","46.0000","6.0000","31.6544"
"828","1","828","11","11","11","101.0000","9.0000","21.0000","0.0000","33.9411","30.0000","6.0000","27.2764"
"829","1","829","11","11","11","100.0000","9.0000","22.0000","0.0000","35.0143","36.0000","6.0000","27.6767"
"830","1","830","11","11","11","99.0000","9.0000","23.0000","0.0000","36.5240","40.0000","6.0000","27.4226"
"831","1","831","11","11","11","108.0000","9.0000","23.0000","0.0000","36.6333","38.0000","6.0000","28.7750"
"832","1","832","11","11","11","131.0000","9.0000","32.0000","0.0000","42.1426","40.0000","7.0000","32.7719"
"833","1","833","11","11","11","148.0000","9.0000","34.0000","0.0000","44.3170","54.0000","6.0000","35.0999"
"834","1","834","11","11","11","91.0000","9.0000","21.0000","0.0000","34.4964","34.0000","6.0000","26.0768"
"835","1","835","11","11","11","77.0000","9.0000","18.0000","0.0000","29.9333","30.0000","6.0000","22.3607"
"836","1","836","11","11","11","92.0000","8.0000","18.0000","0.0000","31.5278","30.0000","5.0000","26.0768"
"837","1","837","11","11","11","111.0000","9.0000","26.0000","0.0000","39.6232","42.0000","7.0000","30.0666"
"838","1","838","11","11","11","139.0000","9.0000","31.0000","0.0000","41.3521","44.0000","7.0000","33.4365"
"839","1","839","11","11","11","118.0000","9.0000","27.0000","0.0000","38.8587","38.0000","6.0000","30.7571"
"840","1","840","11","11","11","107.0000","9.0000","24.0000","0.0000","36.8239","34.0000","5.0000","29.2916"
"841","1","841","11","11","11","128.0000","9.0000","28.0000","0.0000","39.2428","40.0000","6.0000","31.8748"
"842","1","842","11","11","11","122.0000","9.0000","32.0000","0.0000","41.1582","46.0000","7.0000","31.1769"
"843","1","843","11","11","11","111.0000","9.0000","28.0000","0.0000","40.4475","44.0000","7.0000","30.0998"
"844","1","844","11","11","11","107.0000","9.0000","28.0000","0.0000","39.4968","40.0000","6.0000","29.7321"
"845","1","845","11","11","11","107.0000","9.0000","21.0000","0.0000","33.3467","32.0000","6.0000","27.3496"
"846","1","846","11","11","11","81.0000","8.0000","20.0000","0.0000","33.3467","32.0000","5.0000","24.2899"
"847","1","847","11","11","11","129.0000","9.0000","29.0000","0.0000","42.1900","48.0000","6.0000","33.1361"
"848","1","848","11","11","11","86.0000","8.0000","24.0000","0.0000","33.3467","32.0000","6.0000","23.8328"
"849","1","849","11","11","11","134.0000","9.0000","31.0000","0.0000","43.0349","48.0000","7.0000","33.5857"
"850","1","850","11","11","11","135.0000","9.0000","32.0000","0.0000","42.3556","46.0000","7.0000","33.1964"
"851","1","851","11","11","11","49.0000","8.0000","13.0000","0.0000","24.5764","22.0000","5.0000","17.0294"
"852","1","852","11","11","11","105.0000","9.0000","23.0000","0.0000","33.9116","32.0000","7.0000","26.7208"
"853","1","853","11","11","11","98.0000","9.0000","21.0000","0.0000","33.2265","30.0000","7.0000","26.1534"
"854","1","854","11","11","11","123.0000","9.0000","31.0000","0.0000","42.1663","42.0000","6.0000","32.5883"
"855","1","855","11","11","11","100.0000","9.0000","25.0000","0.0000","38.6523","42.0000","6.0000","28.6356"
"856","1","856","11","11","11","98.0000","9.0000","21.0000","0.0000","33.6749","28.0000","5.0000","27.2029"
"857","1","857","11","11","11","136.0000","9.0000","33.0000","0.0000","43.1741","46.0000","7.0000","33.7343"
"858","1","858","11","11","11","98.0000","9.0000","21.0000","0.0000","34.6699","34.0000","6.0000","27.1662"
"859","1","859","11","11","11","105.0000","9.0000","24.0000","0.0000","37.7624","38.0000","6.0000","28.7750"
"860","1","860","11","11","11","123.0000","9.0000","30.0000","0.0000","40.4969","42.0000","7.0000","31.5911"
"861","1","861","11","11","11","126.0000","9.0000","30.0000","0.0000","41.8808","44.0000","7.0000","32.2800"
"862","1","862","11","11","11","98.0000","9.0000","22.0000","0.0000","33.1059","34.0000","7.0000","25.1794"
"863","1","863","11","11","11","94.0000","9.0000","23.0000","0.0000","35.3553","34.0000","6.0000","26.3439"
"864","1","864","11","11","11","133.0000","9.0000","34.0000","0.0000","43.3128","50.0000","7.0000","33.2566"
"865","1","865","11","11","11","87.0000","9.0000","20.0000","0.0000","34.3511","30.0000","5.0000","26.1916"
"866","1","866","11","11","11","152.0000","9.0000","37.0000","0.0000","44.9444","54.0000","7.0000","35.7211"
"867","1","867","11","11","11","97.0000","9.0000","18.0000","0.0000","29.8998","30.0000","5.0000","25.6515"
"868","1","868","11","11","11","141.0000","9.0000","36.0000","0.0000","44.5421","50.0000","7.0000","34.4674"
"869","1","869","11","11","11","140.0000","9.0000","34.0000","0.0000","44.0454","46.0000","6.0000","34.4093"
"870","1","870","11","11","11","113.0000","9.0000","26.0000","0.0000","38.6523","38.0000","6.0000","30.0000"
"871","1","871","11","11","11","132.0000","9.0000","30.0000","0.0000","40.7431","44.0000","7.0000","32.5883"
"872","1","872","11","11","11","136.0000","9.0000","32.0000","0.0000","43.5890","52.0000","7.0000","33.7639"
"873","1","873","11","11","11","147.0000","9.0000","35.0000","0.0000","44.9889","56.0000","8.0000","35.2136"
"874","1","874","11","11","11","143.0000","9.0000","33.0000","0.0000","42.2611","46.0000","6.0000","34.2053"
"875","1","875","11","11","11","87.0000","9.0000","20.0000","0.0000","31.8748","30.0000","6.0000","23.9165"
"876","1","876","11","11","11","114.0000","9.0000","26.0000","0.0000","37.8946","38.0000","7.0000","29.7993"
"877","1","877","11","11","11","126.0000","9.0000","29.0000","0.0000","40.4722","40.0000","6.0000","32.3110"
"878","1","878","11","11","11","88.0000","9.0000","18.0000","0.0000","30.2324","28.0000","6.0000","24.5357"
"879","1","879","11","11","11","127.0000","9.0000","30.0000","0.0000","41.7373","44.0000","6.0000","32.5883"
"880","1","880","11","11","11","93.0000","9.0000","18.0000","0.0000","30.2324","26.0000","6.0000","24.7790"
"881","1","881","11","11","11","112.0000","9.0000","27.0000","0.0000","39.6485","40.0000","6.0000","30.6594"
"882","1","882","11","11","11","112.0000","9.0000","26.0000","0.0000","39.5727","42.0000","6.0000","30.2324"
"883","1","883","11","11","11","114.0000","9.0000","28.0000","0.0000","38.8844","40.0000","6.0000","30.1330"
"884","1","884","11","11","11","122.0000","9.0000","27.0000","0.0000","39.3192","42.0000","6.0000","30.7246"
"885","1","885","11","11","11","89.0000","9.0000","24.0000","0.0000","35.9166","36.0000","7.0000","25.6515"
"886","1","886","11","11","11","76.0000","9.0000","18.0000","0.0000","31.4960","30.0000","5.0000","23.1084"
"887","1","887","11","11","11","132.0000","9.0000","33.0000","0.0000","43.2897","48.0000","7.0000","33.3167"
"888","1","888","11","11","11","136.0000","9.0000","33.0000","0.0000","44.0227","54.0000","7.0000","34.1760"
"889","1","889","11","11","11","124.0000","9.0000","29.0000","0.0000","41.4970","46.0000","7.0000","31.9061"
"890","1","890","11","11","11","91.0000","9.0000","22.0000","0.0000","33.7343","28.0000","6.0000","25.2982"
"891","1","891","11","11","11","123.0000","9.0000","27.0000","0.0000","39.2173","40.0000","7.0000","30.9839"
"892","1","892","11","11","11","68.0000","8.0000","20.0000","0.0000","32.5269","30.0000","6.0000","22.3159"
"893","1","893","11","11","11","132.0000","9.0000","30.0000","0.0000","40.2989","40.0000","7.0000","32.5269"
"894","1","894","11","11","11","135.0000","9.0000","31.0000","0.0000","42.5441","50.0000","6.0000","33.6749"
"895","1","895","11","11","11","105.0000","9.0000","22.0000","0.0000","35.5809","34.0000","6.0000","28.3549"
"896","1","896","11","11","11","103.0000","9.0000","23.0000","0.0000","36.0278","38.0000","6.0000","28.0000"
"897","1","897","11","11","11","95.0000","9.0000","20.0000","0.0000","34.9857","34.0000","4.0000","27.7849"
"898","1","898","11","11","11","132.0000","9.0000","34.0000","0.0000","43.6807","48.0000","7.0000","33.2566"
"899","1","899","11","11","11","126.0000","9.0000","32.0000","0.0000","41.7612","42.0000","7.0000","32.1559"
"900","1","900","11","11","11","104.0000","9.0000","23.0000","0.0000","35.2420","32.0000","6.0000","27.9285"
"901","1","901","11","11","11","120.0000","9.0000","27.0000","0.0000","40.0500","42.0000","5.0000","31.6228"
"902","1","902","11","11","11","108.0000","9.0000","21.0000","0.0000","33.3766","34.0000","6.0000","27.8568"
"903","1","903","11","11","11","48.0000","8.0000","11.0000","0.0000","23.5372","22.0000","4.0000","17.0880"
"904","1","904","11","11","11","65.0000","9.0000","13.0000","0.0000","25.1794","24.0000","5.0000","20.1990"
"905","1","905","11","11","11","87.0000","9.0000","20.0000","0.0000","34.2345","32.0000","4.0000","26.0384"
"906","1","906","11","11","11","68.0000","9.0000","15.0000","0.0000","27.2764","26.0000","5.0000","21.0238"
"907","1","907","11","11","11","75.0000","9.0000","18.0000","0.0000","32.3110","28.0000","5.0000","23.9583"
"908","1","908","11","11","11","134.0000","9.0000","33.0000","0.0000","43.4511","44.0000","5.0000","33.8231"
"909","1","909","11","11","11","104.0000","9.0000","21.0000","0.0000","32.7414","30.0000","6.0000","26.9444"
"910","1","910","11","11","11","102.0000","9.0000","23.0000","0.0000","36.0832","32.0000","5.0000","28.4605"
"911","1","911","11","11","11","145.0000","9.0000","34.0000","0.0000","43.3128","46.0000","7.0000","34.4384"
"912","1","912","11","11","11","147.0000","9.0000","37.0000","0.0000","43.7721","50.0000","7.0000","34.8425"
"913","1","913","11","11","11","95.0000","8.0000","17.0000","0.0000","29.4958","28.0000","5.0000","25.3377"
"914","1","914","11","11","11","88.0000","8.0000","23.0000","0.0000","35.3553","34.0000","6.0000","25.8457"
"915","1","915","11","11","11","100.0000","9.0000","23.0000","0.0000","34.8712","32.0000","7.0000","27.2029"
"916","1","916","11","11","11","106.0000","8.0000","29.0000","0.0000","39.6232","40.0000","6.0000","28.9828"
"917","1","917","11","11","11","112.0000","9.0000","28.0000","0.0000","40.2989","44.0000","6.0000","30.4302"
"918","1","918","11","11","11","111.0000","9.0000","24.0000","0.0000","37.6032","38.0000","5.0000","29.4279"
"919","1","919","11","11","11","158.0000","9.0000","40.0000","0.0000","45.2548","54.0000","8.0000","36.0555"
"920","1","920","11","11","11","87.0000","9.0000","20.0000","0.0000","33.9116","36.0000","6.0000","25.1794"
"921","1","921","11","11","11","148.0000","9.0000","35.0000","0.0000","44.6318","52.0000","7.0000","35.2136"
"922","1","922","11","11","11","113.0000","9.0000","25.0000","0.0000","38.4708","34.0000","5.0000","30.4959"
"923","1","923","11","11","11","150.0000","9.0000","37.0000","0.0000","44.1362","48.0000","8.0000","35.2136"
"924","1","924","11","11","11","131.0000","9.0000","27.0000","0.0000","37.9737","38.0000","7.0000","31.4643"
"925","1","925","11","11","11","114.0000","9.0000","26.0000","0.0000","39.6485","42.0000","5.0000","30.8869"
"926","1","926","11","11","11","65.0000","9.0000","13.0000","0.0000","25.5734","24.0000","5.0000","20.5913"
"927","1","927","11","11","11","102.0000","9.0000","22.0000","0.0000","35.5528","34.0000","6.0000","27.8209"
"928","1","928","11","11","11","98.0000","9.0000","20.0000","0.0000","32.9848","30.0000","6.0000","26.1916"
"929","1","929","11","11","11","109.0000","9.0000","25.0000","0.0000","36.2215","36.0000","7.0000","28.3901"
"930","1","930","11","11","11","108.0000","9.0000","25.0000","0.0000","38.9102","42.0000","5.0000","30.0666"
"931","1","931","11","11","11","95.0000","9.0000","20.0000","0.0000","33.0757","30.0000","5.0000","26.3818"
"932","1","932","11","11","11","78.0000","9.0000","17.0000","0.0000","29.2916","28.0000","6.0000","21.9089"
"933","1","933","11","11","11","93.0000","9.0000","20.0000","0.0000","32.6190","32.0000","6.0000","25.6515"
"934","1","934","11","11","11","116.0000","9.0000","30.0000","0.0000","40.1995","42.0000","6.0000","30.5287"
"935","1","935","11","11","11","95.0000","9.0000","22.0000","0.0000","34.6410","32.0000","6.0000","26.4953"
"936","1","936","11","11","11","118.0000","9.0000","24.0000","0.0000","35.2704","36.0000","6.0000","29.4279"
"937","1","937","11","11","11","107.0000","9.0000","23.0000","0.0000","35.6090","34.0000","7.0000","28.2135"
"938","1","938","11","11","11","130.0000","9.0000","28.0000","0.0000","40.9390","46.0000","6.0000","32.8329"
"939","1","939","11","11","11","124.0000","9.0000","30.0000","0.0000","41.3763","44.0000","6.0000","32.0624"
"940","1","940","11","11","11","146.0000","9.0000","34.0000","0.0000","44.6318","52.0000","7.0000","35.1568"
"941","1","941","11","11","11","118.0000","9.0000","29.0000","0.0000","39.5980","40.0000","6.0000","30.5614"
"942","1","942","11","11","11","113.0000","9.0000","27.0000","0.0000","39.9500","38.0000","6.0000","30.6594"
"943","1","943","11","11","11","102.0000","9.0000","23.0000","0.0000","35.9166","32.0000","6.0000","28.2489"
"944","1","944","11","11","11","115.0000","9.0000","25.0000","0.0000","38.6005","40.0000","6.0000","30.8221"
"945","1","945","11","11","11","112.0000","9.0000","22.0000","0.0000","35.9166","38.0000","5.0000","29.1548"
"946","1","946","11","11","11","108.0000","9.0000","23.0000","0.0000","35.8329","32.0000","6.0000","28.6705"
"947","1","947","11","11","11","134.0000","9.0000","31.0000","0.0000","42.3320","44.0000","7.0000","33.3167"
"948","1","948","11","11","11","111.0000","9.0000","24.0000","0.0000","36.5513","34.0000","6.0000","28.9137"
"949","1","949","11","11","11","104.0000","9.0000","23.0000","0.0000","34.8425","32.0000","6.0000","27.6405"
"950","1","950","11","11","11","145.0000","9.0000","36.0000","0.0000","44.8776","52.0000","7.0000","34.9857"
"951","1","951","11","11","11","109.0000","9.0000","29.0000","0.0000","40.3485","46.0000","7.0000","29.7658"
