"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric","Quartet","PathDiffernce","RF(0.5)","MatchingSplit","UMAST"
"1","1","1","71","61","61","23576.0000","59.0000","1330.0000","391.2467","654.0000","47.0000","206.3928","352067.0000","412.8535","58.0000","630.0000","46.0000"
"2","1","2","71","61","61","24427.0000","59.0000","1348.0000","383.7890","656.0000","49.0000","206.2668","356110.0000","408.6857","58.0000","635.0000","47.0000"
"3","1","3","71","61","61","22720.0000","59.0000","1267.0000","394.8620","628.0000","49.0000","207.4223","338636.0000","405.3616","58.0000","589.0000","47.0000"
"4","1","4","71","61","61","25006.0000","59.0000","1340.0000","384.2733","658.0000","50.0000","209.0215","349126.0000","404.1188","58.0000","619.0000","48.0000"
"5","1","5","71","61","61","24380.0000","59.0000","1369.0000","391.1394","650.0000","49.0000","206.7220","353675.0000","413.1537","58.0000","628.0000","49.0000"
"6","1","6","71","61","61","24673.0000","59.0000","1358.0000","391.3132","658.0000","50.0000","209.0837","351895.0000","409.2017","58.0000","631.0000","49.0000"
"7","1","7","71","61","61","24547.0000","58.0000","1350.0000","385.7823","646.0000","49.0000","206.5139","350140.0000","407.5807","57.0000","620.0000","47.0000"
"8","1","8","71","61","61","23711.0000","59.0000","1340.0000","378.2697","642.0000","51.0000","205.9417","345515.0000","398.2110","58.0000","628.0000","48.0000"
"9","1","9","71","61","61","24035.0000","59.0000","1359.0000","388.1469","634.0000","49.0000","203.2781","347492.0000","409.1870","58.0000","614.0000","48.0000"
"10","1","10","71","61","61","24210.0000","59.0000","1317.0000","374.8333","648.0000","49.0000","208.5330","353166.0000","399.4046","58.0000","619.0000","48.0000"
"11","1","11","71","61","61","23186.0000","59.0000","1339.0000","396.5779","616.0000","49.0000","204.5483","334780.0000","403.5839","58.0000","601.0000","47.0000"
"12","1","12","71","61","61","24553.0000","59.0000","1356.0000","399.0263","660.0000","50.0000","209.5805","349983.0000","414.0749","58.0000","640.0000","48.0000"
"13","1","13","71","61","61","24470.0000","59.0000","1349.0000","385.1260","662.0000","50.0000","207.9086","350808.0000","406.3964","58.0000","636.0000","48.0000"
"14","1","14","71","61","61","23219.0000","59.0000","1315.0000","379.2651","614.0000","48.0000","204.8658","332773.0000","392.4564","58.0000","576.0000","46.0000"
"15","1","15","71","61","61","24467.0000","59.0000","1342.0000","362.8223","626.0000","49.0000","204.5336","343652.0000","391.8086","58.0000","603.0000","47.0000"
"16","1","16","71","61","61","23994.0000","58.0000","1329.0000","396.6636","652.0000","49.0000","209.2606","331501.0000","405.2530","57.0000","612.0000","48.0000"
"17","1","17","71","61","61","24058.0000","59.0000","1353.0000","381.6517","624.0000","47.0000","207.3210","343981.0000","395.6766","58.0000","605.0000","46.0000"
"18","1","18","71","61","61","23364.0000","58.0000","1333.0000","382.2748","610.0000","50.0000","203.3027","336360.0000","400.2899","57.0000","593.0000","47.0000"
"19","1","19","71","61","61","24747.0000","59.0000","1356.0000","391.8290","636.0000","51.0000","207.4801","346135.0000","407.3058","58.0000","609.0000","49.0000"
"20","1","20","71","61","61","24456.0000","59.0000","1361.0000","387.3371","662.0000","49.0000","208.6672","350692.0000","406.4480","58.0000","639.0000","49.0000"
"21","1","21","71","61","61","24507.0000","59.0000","1354.0000","397.8417","648.0000","50.0000","208.4418","344467.0000","412.0971","58.0000","622.0000","49.0000"
"22","1","22","71","61","61","24149.0000","59.0000","1351.0000","370.4511","628.0000","48.0000","203.3175","348594.0000","397.0416","58.0000","611.0000","46.0000"
"23","1","23","71","61","61","24478.0000","59.0000","1331.0000","362.2458","652.0000","49.0000","206.3104","347459.0000","393.2684","58.0000","615.0000","48.0000"
"24","1","24","71","61","61","23680.0000","59.0000","1311.0000","385.1545","658.0000","49.0000","206.2523","354666.0000","409.9683","58.0000","636.0000","49.0000"
"25","1","25","71","61","61","24463.0000","59.0000","1339.0000","395.9596","642.0000","48.0000","209.2510","343402.0000","404.2722","58.0000","604.0000","47.0000"
"26","1","26","71","61","61","24257.0000","59.0000","1319.0000","405.9187","650.0000","50.0000","210.7226","347583.0000","412.1092","58.0000","618.0000","49.0000"
"27","1","27","71","61","61","23645.0000","59.0000","1319.0000","391.6708","624.0000","48.0000","205.3241","337275.0000","405.1197","58.0000","583.0000","48.0000"
"28","1","28","71","61","61","23822.0000","59.0000","1319.0000","376.0638","646.0000","48.0000","204.7242","350125.0000","403.4452","58.0000","619.0000","48.0000"
"29","1","29","71","61","61","24369.0000","59.0000","1349.0000","368.2037","652.0000","50.0000","206.5865","352032.0000","398.0553","58.0000","628.0000","49.0000"
"30","1","30","71","61","61","24491.0000","59.0000","1338.0000","394.3374","652.0000","48.0000","210.3854","350614.0000","411.8203","58.0000","629.0000","48.0000"
"31","1","31","71","61","61","21354.0000","59.0000","1219.0000","392.4971","604.0000","49.0000","203.6026","334353.0000","401.3502","58.0000","578.0000","49.0000"
"32","1","32","71","61","61","24017.0000","59.0000","1306.0000","369.1612","632.0000","49.0000","205.5967","340964.0000","393.2531","57.0000","598.0000","48.0000"
"33","1","33","71","61","61","23726.0000","58.0000","1332.0000","377.2082","642.0000","49.0000","207.9327","349305.0000","399.5347","57.0000","616.0000","48.0000"
"34","1","34","71","61","61","24453.0000","59.0000","1358.0000","349.1848","624.0000","50.0000","201.0473","342499.0000","385.6268","58.0000","607.0000","47.0000"
"35","1","35","71","61","61","24379.0000","59.0000","1346.0000","354.5814","630.0000","50.0000","202.8448","345294.0000","386.5876","58.0000","597.0000","47.0000"
"36","1","36","71","61","61","24334.0000","59.0000","1313.0000","375.9521","640.0000","49.0000","206.0291","348973.0000","400.1525","58.0000","608.0000","48.0000"
"37","1","37","71","61","61","24089.0000","58.0000","1339.0000","384.3098","634.0000","49.0000","202.2721","344052.0000","406.1379","57.0000","615.0000","48.0000"
"38","1","38","71","61","61","23752.0000","59.0000","1366.0000","378.7400","610.0000","48.0000","203.7744","340635.0000","393.2022","58.0000","584.0000","47.0000"
"39","1","39","71","61","61","23254.0000","59.0000","1333.0000","377.0066","646.0000","50.0000","205.8543","351356.0000","405.2629","58.0000","623.0000","48.0000"
"40","1","40","71","61","61","25094.0000","59.0000","1351.0000","400.4572","680.0000","50.0000","212.1745","352689.0000","412.8825","58.0000","638.0000","48.0000"
"41","1","41","71","61","61","23890.0000","59.0000","1363.0000","390.0205","650.0000","49.0000","207.5139","346042.0000","405.7733","58.0000","627.0000","48.0000"
"42","1","42","71","61","61","24312.0000","59.0000","1373.0000","369.6052","656.0000","50.0000","206.7269","356506.0000","396.6863","58.0000","636.0000","49.0000"
"43","1","43","71","61","61","24691.0000","59.0000","1356.0000","389.0810","638.0000","50.0000","208.2498","342894.0000","408.3405","58.0000","608.0000","48.0000"
"44","1","44","71","61","61","24873.0000","59.0000","1351.0000","381.2322","650.0000","51.0000","207.0266","346832.0000","404.0792","58.0000","625.0000","49.0000"
"45","1","45","71","61","61","24152.0000","59.0000","1311.0000","381.7984","638.0000","47.0000","207.3596","346774.0000","403.0136","58.0000","601.0000","46.0000"
"46","1","46","71","61","61","23789.0000","59.0000","1326.0000","384.4659","648.0000","48.0000","207.5909","353388.0000","406.4972","58.0000","624.0000","48.0000"
"47","1","47","71","61","61","23828.0000","59.0000","1340.0000","399.4121","656.0000","51.0000","206.7269","350382.0000","416.9916","58.0000","634.0000","49.0000"
"48","1","48","71","61","61","23625.0000","59.0000","1357.0000","379.6577","642.0000","50.0000","203.3912","348498.0000","402.0622","58.0000","629.0000","48.0000"
"49","1","49","71","61","61","24456.0000","59.0000","1317.0000","377.2956","658.0000","48.0000","209.4421","352547.0000","399.6924","58.0000","629.0000","47.0000"
"50","1","50","71","61","61","24058.0000","59.0000","1315.0000","355.6768","626.0000","49.0000","202.2622","346780.0000","386.0414","58.0000","595.0000","48.0000"
"51","1","51","71","61","61","22819.0000","59.0000","1314.0000","395.8914","654.0000","48.0000","205.8640","352984.0000","416.5501","58.0000","633.0000","48.0000"
"52","1","52","71","61","61","24054.0000","59.0000","1383.0000","394.2943","654.0000","50.0000","208.2210","351119.0000","412.4245","58.0000","635.0000","48.0000"
"53","1","53","71","61","61","22833.0000","59.0000","1308.0000","365.4750","632.0000","46.0000","201.5589","345294.0000","396.8375","58.0000","605.0000","45.0000"
"54","1","54","71","61","61","22666.0000","58.0000","1352.0000","390.6328","644.0000","49.0000","205.4653","346946.0000","413.5239","57.0000","632.0000","47.0000"
"55","1","55","71","61","61","24172.0000","59.0000","1374.0000","390.9604","644.0000","50.0000","207.2486","349738.0000","405.9803","58.0000","623.0000","49.0000"
"56","1","56","71","61","61","24401.0000","59.0000","1380.0000","376.6139","664.0000","50.0000","205.8592","356505.0000","404.8926","58.0000","642.0000","49.0000"
"57","1","57","71","61","61","24498.0000","58.0000","1319.0000","386.4428","648.0000","48.0000","209.1650","342816.0000","400.1100","57.0000","620.0000","47.0000"
"58","1","58","71","61","61","24200.0000","59.0000","1349.0000","392.9275","654.0000","50.0000","208.2258","341572.0000","408.6612","58.0000","628.0000","47.0000"
"59","1","59","71","61","61","23820.0000","59.0000","1354.0000","384.7077","644.0000","49.0000","209.2988","349869.0000","400.9913","58.0000","618.0000","46.0000"
"60","1","60","71","61","61","24834.0000","59.0000","1334.0000","362.2430","646.0000","49.0000","206.1650","356164.0000","392.0383","58.0000","624.0000","48.0000"
"61","1","61","71","61","61","23735.0000","59.0000","1336.0000","380.7493","636.0000","47.0000","206.5672","351018.0000","405.2802","58.0000","618.0000","46.0000"
"62","1","62","71","61","61","24232.0000","59.0000","1362.0000","359.6860","652.0000","50.0000","205.7814","354334.0000","390.5893","58.0000","629.0000","47.0000"
"63","1","63","71","61","61","24064.0000","59.0000","1361.0000","377.2002","642.0000","49.0000","206.3638","352543.0000","401.9925","58.0000","623.0000","47.0000"
"64","1","64","71","61","61","23849.0000","59.0000","1359.0000","391.6657","662.0000","48.0000","206.6011","348330.0000","411.1374","58.0000","644.0000","47.0000"
"65","1","65","71","61","61","24495.0000","59.0000","1336.0000","378.9908","652.0000","49.0000","208.0288","350208.0000","403.4328","58.0000","621.0000","48.0000"
"66","1","66","71","61","61","24606.0000","59.0000","1346.0000","379.8263","644.0000","51.0000","208.0529","351325.0000","397.7663","58.0000","610.0000","49.0000"
"67","1","67","71","61","61","23948.0000","59.0000","1318.0000","384.1562","650.0000","50.0000","204.0441","350661.0000","410.7627","58.0000","623.0000","49.0000"
"68","1","68","71","61","61","24446.0000","59.0000","1307.0000","372.1720","638.0000","49.0000","206.0728","347847.0000","397.4494","57.0000","605.0000","47.0000"
"69","1","69","71","61","61","24204.0000","59.0000","1338.0000","400.6944","646.0000","51.0000","207.0459","346885.0000","415.6729","58.0000","627.0000","49.0000"
"70","1","70","71","61","61","24007.0000","59.0000","1346.0000","378.9987","624.0000","51.0000","202.5142","344250.0000","402.8300","58.0000","602.0000","49.0000"
"71","1","71","71","61","61","24548.0000","59.0000","1344.0000","394.1776","638.0000","51.0000","208.5042","343084.0000","407.0209","58.0000","615.0000","47.0000"
"72","1","72","71","61","61","24324.0000","59.0000","1376.0000","398.5574","662.0000","51.0000","209.6569","352956.0000","413.5747","58.0000","638.0000","48.0000"
"73","1","73","71","61","61","24420.0000","59.0000","1362.0000","373.7727","654.0000","50.0000","206.1407","351478.0000","400.9289","58.0000","641.0000","48.0000"
"74","1","74","71","61","61","23952.0000","59.0000","1350.0000","402.6438","646.0000","50.0000","210.3426","346287.0000","408.1446","58.0000","607.0000","48.0000"
"75","1","75","71","61","61","24452.0000","59.0000","1335.0000","376.0319","644.0000","50.0000","204.6314","347635.0000","397.7713","58.0000","618.0000","47.0000"
"76","1","76","71","61","61","23548.0000","59.0000","1345.0000","393.7893","660.0000","50.0000","208.1538","352530.0000","411.2226","58.0000","625.0000","48.0000"
"77","1","77","71","61","61","22724.0000","59.0000","1272.0000","389.6563","622.0000","48.0000","203.7008","340771.0000","409.5510","58.0000","594.0000","47.0000"
"78","1","78","71","61","61","24450.0000","59.0000","1332.0000","378.9855","644.0000","49.0000","207.2824","351147.0000","402.8126","58.0000","613.0000","46.0000"
"79","1","79","71","61","61","24726.0000","59.0000","1346.0000","373.9225","650.0000","48.0000","207.0990","350893.0000","398.4947","58.0000","619.0000","47.0000"
"80","1","80","71","61","61","23605.0000","59.0000","1353.0000","390.6789","658.0000","50.0000","209.3800","350014.0000","406.1798","58.0000","634.0000","48.0000"
"81","1","81","71","61","61","24118.0000","59.0000","1314.0000","365.3054","650.0000","48.0000","205.9417","346783.0000","393.0776","58.0000","620.0000","48.0000"
"82","1","82","71","61","61","24486.0000","59.0000","1392.0000","416.5981","668.0000","51.0000","214.1168","349304.0000","417.1523","58.0000","633.0000","48.0000"
"83","1","83","71","61","61","23293.0000","59.0000","1306.0000","396.5955","660.0000","48.0000","208.2450","349395.0000","412.2378","58.0000","629.0000","48.0000"
"84","1","84","71","61","61","24952.0000","59.0000","1350.0000","398.0502","662.0000","50.0000","209.2558","353186.0000","417.1570","58.0000","631.0000","47.0000"
"85","1","85","71","61","61","22497.0000","59.0000","1230.0000","355.6515","594.0000","45.0000","198.9975","332552.0000","383.1083","58.0000","551.0000","45.0000"
"86","1","86","71","61","61","24598.0000","59.0000","1331.0000","371.3489","642.0000","50.0000","205.4702","350940.0000","400.4947","58.0000","624.0000","49.0000"
"87","1","87","71","61","61","24055.0000","59.0000","1335.0000","370.2729","648.0000","47.0000","205.0268","354039.0000","401.0561","58.0000","624.0000","46.0000"
"88","1","88","71","61","61","24377.0000","59.0000","1357.0000","364.8342","650.0000","49.0000","205.7912","355288.0000","396.7972","58.0000","637.0000","48.0000"
"89","1","89","71","61","61","23466.0000","59.0000","1324.0000","378.4151","642.0000","49.0000","208.6528","347016.0000","396.9710","58.0000","614.0000","48.0000"
"90","1","90","71","61","61","24664.0000","58.0000","1360.0000","375.3638","636.0000","50.0000","205.7037","348273.0000","401.5570","57.0000","607.0000","48.0000"
"91","1","91","71","61","61","24190.0000","59.0000","1370.0000","406.8513","674.0000","49.0000","211.5230","351263.0000","416.3316","58.0000","650.0000","48.0000"
"92","1","92","71","61","61","23309.0000","59.0000","1338.0000","389.9949","634.0000","50.0000","206.1601","344941.0000","408.2377","58.0000","605.0000","49.0000"
"93","1","93","71","61","61","24713.0000","59.0000","1351.0000","377.2771","654.0000","50.0000","208.4131","356765.0000","398.7806","58.0000","627.0000","46.0000"
"94","1","94","71","61","61","22901.0000","59.0000","1316.0000","374.1069","660.0000","49.0000","205.1975","355333.0000","403.0310","58.0000","641.0000","49.0000"
"95","1","95","71","61","61","24794.0000","59.0000","1349.0000","371.0121","648.0000","50.0000","206.5042","352669.0000","396.5703","58.0000","623.0000","49.0000"
"96","1","96","71","61","61","23458.0000","59.0000","1288.0000","387.6983","656.0000","49.0000","205.2316","351829.0000","408.8423","58.0000","638.0000","49.0000"
"97","1","97","71","61","61","24315.0000","58.0000","1364.0000","391.8903","644.0000","50.0000","206.6737","345853.0000","408.4679","57.0000","621.0000","46.0000"
"98","1","98","71","61","61","23554.0000","59.0000","1301.0000","393.1717","638.0000","48.0000","208.4466","347978.0000","408.0588","58.0000","620.0000","47.0000"
"99","1","99","71","61","61","24020.0000","59.0000","1358.0000","404.5318","650.0000","51.0000","206.4849","340741.0000","417.9402","58.0000","628.0000","49.0000"
"100","1","100","71","61","61","24483.0000","58.0000","1323.0000","382.7793","642.0000","50.0000","208.9641","349734.0000","396.5325","57.0000","601.0000","48.0000"
"101","1","101","71","61","61","24125.0000","59.0000","1388.0000","380.4734","660.0000","50.0000","208.9593","358783.0000","404.9988","58.0000","642.0000","49.0000"
"102","1","102","71","61","61","22546.0000","59.0000","1306.0000","379.6393","620.0000","48.0000","204.8463","342795.0000","398.6302","58.0000","583.0000","47.0000"
"103","1","103","71","61","61","23295.0000","59.0000","1313.0000","372.8887","630.0000","49.0000","204.4603","347086.0000","397.2883","58.0000","606.0000","48.0000"
"104","1","104","71","61","61","24192.0000","59.0000","1354.0000","377.9550","638.0000","49.0000","205.1877","348398.0000","403.2617","58.0000","618.0000","48.0000"
"105","1","105","71","61","61","24628.0000","59.0000","1354.0000","367.5922","654.0000","48.0000","208.6528","353462.0000","392.7060","58.0000","623.0000","48.0000"
"106","1","106","71","61","61","23024.0000","59.0000","1350.0000","381.5862","598.0000","48.0000","202.3709","335358.0000","400.2024","58.0000","583.0000","47.0000"
"107","1","107","71","61","61","24017.0000","58.0000","1346.0000","375.7898","618.0000","49.0000","203.1945","347813.0000","402.8300","57.0000","596.0000","47.0000"
"108","1","108","71","61","61","24778.0000","59.0000","1343.0000","413.2941","672.0000","51.0000","213.4432","351424.0000","418.2105","58.0000","642.0000","49.0000"
"109","1","109","71","61","61","24910.0000","59.0000","1347.0000","365.2807","636.0000","50.0000","207.1569","353628.0000","392.9835","58.0000","607.0000","49.0000"
"110","1","110","71","61","61","22447.0000","59.0000","1307.0000","392.3086","612.0000","48.0000","202.4253","328850.0000","403.3906","58.0000","587.0000","48.0000"
"111","1","111","71","61","61","24041.0000","59.0000","1362.0000","383.7577","650.0000","49.0000","208.0048","354176.0000","406.2241","58.0000","631.0000","49.0000"
"112","1","112","71","61","61","22159.0000","58.0000","1276.0000","356.0702","600.0000","47.0000","198.5951","333496.0000","387.0039","58.0000","574.0000","47.0000"
"113","1","113","71","61","61","21476.0000","59.0000","1227.0000","393.1285","620.0000","47.0000","203.5682","331232.0000","404.2128","58.0000","583.0000","47.0000"
"114","1","114","71","61","61","23733.0000","59.0000","1341.0000","397.5399","644.0000","49.0000","206.5430","343992.0000","415.8293","58.0000","627.0000","47.0000"
"115","1","115","71","61","61","24860.0000","59.0000","1349.0000","390.5432","644.0000","50.0000","208.3219","347002.0000","408.6881","58.0000","618.0000","48.0000"
"116","1","116","71","61","61","23748.0000","59.0000","1346.0000","360.9127","584.0000","49.0000","198.6655","328144.0000","386.2460","58.0000","564.0000","48.0000"
"117","1","117","71","61","61","24203.0000","59.0000","1337.0000","352.6840","618.0000","46.0000","200.5443","347353.0000","390.6175","58.0000","607.0000","45.0000"
"118","1","118","71","61","61","24526.0000","59.0000","1316.0000","348.2356","628.0000","48.0000","202.1831","349141.0000","385.8730","58.0000","595.0000","46.0000"
"119","1","119","71","61","61","23867.0000","59.0000","1329.0000","392.4793","646.0000","48.0000","207.3644","347927.0000","409.0281","58.0000","620.0000","47.0000"
"120","1","120","71","61","61","23456.0000","59.0000","1294.0000","403.5839","626.0000","50.0000","207.4946","343969.0000","411.0864","58.0000","602.0000","49.0000"
"121","1","121","71","61","61","24389.0000","59.0000","1347.0000","389.3610","658.0000","50.0000","208.1874","350409.0000","406.7505","58.0000","625.0000","48.0000"
"122","1","122","71","61","61","23152.0000","58.0000","1301.0000","377.4970","626.0000","49.0000","201.0025","343717.0000","408.2058","57.0000","601.0000","47.0000"
"123","1","123","71","61","61","23784.0000","59.0000","1375.0000","406.7210","656.0000","51.0000","210.0286","354338.0000","411.8786","58.0000","640.0000","49.0000"
"124","1","124","71","61","61","23798.0000","59.0000","1292.0000","350.0943","608.0000","48.0000","200.9876","348519.0000","384.7623","58.0000","577.0000","47.0000"
"125","1","125","71","61","61","22776.0000","59.0000","1292.0000","397.7562","630.0000","49.0000","207.0942","337500.0000","405.6821","58.0000","596.0000","49.0000"
"126","1","126","71","61","61","24334.0000","59.0000","1365.0000","396.1717","648.0000","48.0000","208.8205","348492.0000","412.2475","58.0000","625.0000","47.0000"
"127","1","127","71","61","61","23307.0000","58.0000","1322.0000","380.3945","650.0000","48.0000","205.8106","354271.0000","405.9409","57.0000","617.0000","48.0000"
"128","1","128","71","61","61","23884.0000","58.0000","1332.0000","354.4630","652.0000","49.0000","204.3918","356928.0000","392.2601","57.0000","630.0000","47.0000"
"129","1","129","71","61","61","24191.0000","59.0000","1343.0000","370.7506","648.0000","50.0000","207.0845","347686.0000","396.1868","58.0000","618.0000","48.0000"
"130","1","130","71","61","61","23482.0000","59.0000","1340.0000","400.9264","654.0000","49.0000","206.8236","349595.0000","418.0407","58.0000","635.0000","48.0000"
"131","1","131","71","61","61","24885.0000","59.0000","1333.0000","377.5103","630.0000","46.0000","208.7247","351114.0000","392.2525","58.0000","600.0000","46.0000"
"132","1","132","71","61","61","24968.0000","59.0000","1362.0000","381.4918","634.0000","50.0000","206.3831","341956.0000","401.5545","58.0000","604.0000","49.0000"
"133","1","133","71","61","61","24814.0000","59.0000","1341.0000","376.8501","664.0000","49.0000","207.8317","358584.0000","405.2629","58.0000","637.0000","49.0000"
"134","1","134","71","61","61","23990.0000","58.0000","1374.0000","385.7253","660.0000","50.0000","209.5567","350498.0000","403.0558","57.0000","634.0000","49.0000"
"135","1","135","71","61","61","23929.0000","58.0000","1381.0000","395.5958","642.0000","49.0000","205.6259","350387.0000","413.2675","57.0000","629.0000","47.0000"
"136","1","136","71","61","61","24633.0000","59.0000","1360.0000","369.1179","632.0000","50.0000","205.2657","346757.0000","396.0884","58.0000","599.0000","48.0000"
"137","1","137","71","61","61","23599.0000","59.0000","1324.0000","393.6953","626.0000","50.0000","206.4364","333810.0000","408.1960","58.0000","598.0000","48.0000"
"138","1","138","71","61","61","24550.0000","59.0000","1343.0000","403.1675","654.0000","50.0000","208.1826","345613.0000","417.6865","58.0000","623.0000","49.0000"
"139","1","139","71","61","61","24148.0000","59.0000","1348.0000","365.5243","646.0000","49.0000","203.6664","354799.0000","397.8191","58.0000","631.0000","47.0000"
"140","1","140","71","61","61","24174.0000","59.0000","1371.0000","395.2872","648.0000","50.0000","207.3210","350575.0000","414.6613","58.0000","632.0000","49.0000"
"141","1","141","71","61","61","24487.0000","59.0000","1359.0000","384.7207","660.0000","51.0000","206.3880","354559.0000","408.3381","58.0000","635.0000","49.0000"
"142","1","142","71","61","61","24966.0000","59.0000","1316.0000","375.9681","652.0000","49.0000","207.1038","351370.0000","399.2418","58.0000","610.0000","47.0000"
"143","1","143","71","61","61","23952.0000","59.0000","1327.0000","375.3638","658.0000","49.0000","206.1456","351116.0000","401.4349","58.0000","631.0000","47.0000"
"144","1","144","71","61","61","24434.0000","59.0000","1359.0000","391.5661","628.0000","50.0000","205.9126","340252.0000","407.9044","58.0000","602.0000","48.0000"
"145","1","145","71","61","61","23944.0000","59.0000","1298.0000","365.9836","646.0000","48.0000","205.6405","352182.0000","390.2691","58.0000","615.0000","47.0000"
"146","1","146","71","61","61","24625.0000","59.0000","1375.0000","389.7538","642.0000","49.0000","211.0498","345520.0000","399.0865","58.0000","611.0000","49.0000"
"147","1","147","71","61","61","24280.0000","59.0000","1356.0000","370.1081","642.0000","51.0000","207.1763","343388.0000","393.4285","58.0000","609.0000","48.0000"
"148","1","148","71","61","61","24475.0000","59.0000","1373.0000","377.3592","668.0000","51.0000","206.8043","357459.0000","408.4140","58.0000","648.0000","49.0000"
"149","1","149","71","61","61","24092.0000","59.0000","1330.0000","384.8948","630.0000","48.0000","208.3603","345651.0000","402.5941","58.0000","602.0000","46.0000"
"150","1","150","71","61","61","24298.0000","59.0000","1335.0000","370.5374","644.0000","49.0000","206.9299","349628.0000","400.3249","58.0000","621.0000","48.0000"
"151","1","151","71","61","61","24156.0000","59.0000","1312.0000","372.9075","646.0000","49.0000","205.2998","351556.0000","400.4148","58.0000","617.0000","48.0000"
"152","1","152","71","61","61","23285.0000","59.0000","1296.0000","352.0625","610.0000","48.0000","202.3611","347215.0000","376.8103","58.0000","577.0000","46.0000"
"153","1","153","71","61","61","24330.0000","59.0000","1340.0000","379.4522","640.0000","50.0000","205.7426","348952.0000","405.5120","58.0000","620.0000","49.0000"
"154","1","154","71","61","61","23729.0000","59.0000","1382.0000","375.0893","648.0000","51.0000","203.3372","352507.0000","407.8872","58.0000","634.0000","49.0000"
"155","1","155","71","61","61","24655.0000","59.0000","1347.0000","380.3709","648.0000","48.0000","203.6909","351692.0000","409.5021","58.0000","625.0000","48.0000"
"156","1","156","71","61","61","24310.0000","59.0000","1364.0000","383.6717","656.0000","51.0000","205.6453","352929.0000","408.5438","58.0000","637.0000","48.0000"
"157","1","157","71","61","61","23808.0000","59.0000","1347.0000","370.4214","658.0000","49.0000","203.7989","349283.0000","403.2220","58.0000","633.0000","48.0000"
"158","1","158","71","61","61","24517.0000","59.0000","1338.0000","387.1382","650.0000","51.0000","208.0240","351603.0000","405.5441","58.0000","623.0000","49.0000"
"159","1","159","71","61","61","23738.0000","58.0000","1335.0000","385.2869","644.0000","50.0000","206.6978","349730.0000","407.9510","57.0000","614.0000","49.0000"
"160","1","160","71","61","61","23353.0000","58.0000","1362.0000","375.3132","646.0000","50.0000","204.5678","346635.0000","400.7443","57.0000","627.0000","49.0000"
"161","1","161","71","61","61","23789.0000","58.0000","1358.0000","399.0013","654.0000","49.0000","207.8124","350451.0000","415.8317","57.0000","635.0000","47.0000"
"162","1","162","71","61","61","23961.0000","59.0000","1382.0000","402.8424","664.0000","49.0000","211.1161","353591.0000","410.6458","58.0000","642.0000","48.0000"
"163","1","163","71","61","61","23532.0000","59.0000","1306.0000","358.1452","650.0000","48.0000","201.6333","348730.0000","395.7802","58.0000","619.0000","47.0000"
"164","1","164","71","61","61","24256.0000","59.0000","1352.0000","373.1461","674.0000","49.0000","205.2462","357584.0000","404.8753","58.0000","655.0000","48.0000"
"165","1","165","71","61","61","22670.0000","59.0000","1282.0000","411.3733","656.0000","49.0000","209.9905","346265.0000","418.3563","58.0000","625.0000","48.0000"
"166","1","166","71","61","61","24052.0000","59.0000","1282.0000","370.7020","644.0000","46.0000","205.2559","350395.0000","398.2939","58.0000","614.0000","46.0000"
"167","1","167","71","61","61","24689.0000","59.0000","1351.0000","393.2328","656.0000","50.0000","209.6950","355101.0000","412.3736","58.0000","629.0000","48.0000"
"168","1","168","71","61","61","24524.0000","59.0000","1334.0000","355.0859","640.0000","50.0000","201.1219","351566.0000","394.1243","58.0000","617.0000","49.0000"
"169","1","169","71","61","61","23772.0000","59.0000","1358.0000","372.4137","648.0000","51.0000","203.8136","350950.0000","401.2954","58.0000","634.0000","49.0000"
"170","1","170","71","61","61","24991.0000","59.0000","1349.0000","392.5710","662.0000","51.0000","208.6912","348584.0000","408.2671","57.0000","625.0000","48.0000"
"171","1","171","71","61","61","22861.0000","59.0000","1312.0000","370.6292","628.0000","48.0000","201.7375","342996.0000","396.2045","58.0000","597.0000","48.0000"
"172","1","172","71","61","61","23699.0000","59.0000","1302.0000","375.1826","638.0000","49.0000","205.1780","352343.0000","399.2017","58.0000","606.0000","48.0000"
"173","1","173","71","61","61","24387.0000","59.0000","1342.0000","383.8203","644.0000","49.0000","207.8124","354109.0000","407.0676","58.0000","616.0000","47.0000"
"174","1","174","71","61","61","23772.0000","59.0000","1346.0000","407.0356","662.0000","49.0000","210.6656","353365.0000","417.3320","58.0000","641.0000","49.0000"
"175","1","175","71","61","61","24460.0000","59.0000","1357.0000","386.0466","652.0000","50.0000","207.5765","350109.0000","406.1453","58.0000","634.0000","49.0000"
"176","1","176","71","61","61","24406.0000","59.0000","1359.0000","383.8646","640.0000","49.0000","206.5478","351189.0000","403.4898","58.0000","611.0000","47.0000"
"177","1","177","71","61","61","24684.0000","59.0000","1331.0000","362.9160","624.0000","50.0000","203.6271","346191.0000","392.7518","58.0000","585.0000","46.0000"
"178","1","178","71","61","61","23941.0000","58.0000","1373.0000","383.8567","644.0000","49.0000","206.3977","353466.0000","408.2352","57.0000","627.0000","48.0000"
"179","1","179","71","61","61","23727.0000","59.0000","1306.0000","346.2745","626.0000","50.0000","202.4204","352247.0000","385.0844","58.0000","595.0000","49.0000"
"180","1","180","71","61","61","23010.0000","59.0000","1348.0000","394.9051","652.0000","50.0000","207.0700","345657.0000","407.3009","58.0000","618.0000","48.0000"
