"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric"
"144","1","144","71","71","71","38546.0000","69.0000","1900.0000","604.5742","896.0000","60.0000","307.2165"
"145","1","145","71","71","71","39263.0000","69.0000","1920.0000","601.4915","912.0000","59.0000","317.3641"
"146","1","146","71","71","71","40384.0000","69.0000","1878.0000","576.3731","890.0000","59.0000","314.3374"
"147","1","147","71","71","71","37278.0000","69.0000","1866.0000","583.5838","894.0000","59.0000","302.2681"
"148","1","148","71","71","71","38980.0000","69.0000","1921.0000","591.4609","900.0000","59.0000","312.1346"
"149","1","149","71","71","71","38716.0000","69.0000","1834.0000","521.0835","814.0000","56.0000","300.6027"
"150","1","150","71","71","71","38695.0000","69.0000","1951.0000","582.8310","892.0000","60.0000","308.3115"
"151","1","151","71","71","71","37724.0000","68.0000","1821.0000","506.6202","808.0000","58.0000","284.4609"
"152","1","152","71","71","71","37181.0000","69.0000","1812.0000","571.9126","850.0000","56.0000","302.3574"
"153","1","153","71","71","71","39369.0000","69.0000","1883.0000","591.9611","910.0000","60.0000","310.7539"
"154","1","154","71","71","71","39648.0000","69.0000","1832.0000","585.5425","868.0000","57.0000","318.3332"
"155","1","155","71","71","71","37875.0000","69.0000","1900.0000","578.1401","870.0000","59.0000","308.8462"
"156","1","156","71","71","71","39559.0000","69.0000","1845.0000","566.6763","876.0000","59.0000","311.9679"
"157","1","157","71","71","71","36473.0000","69.0000","1871.0000","563.8776","830.0000","58.0000","292.9573"
"158","1","158","71","71","71","38741.0000","69.0000","1879.0000","557.5141","856.0000","58.0000","302.4070"
"159","1","159","71","71","71","37175.0000","69.0000","1878.0000","583.8270","852.0000","60.0000","303.8092"
"160","1","160","71","71","71","38094.0000","69.0000","1833.0000","568.4857","862.0000","58.0000","303.9013"
"161","1","161","71","71","71","38323.0000","69.0000","1825.0000","597.7056","852.0000","61.0000","307.3597"
