"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric"
"167","1","167","27","27","27","1231.0000","17.0000","175.0000","51.7494","61.0000","12.0000","34.0294"
"168","1","168","27","27","27","1294.0000","16.0000","163.0000","52.1344","65.0000","12.0000","34.4964"
"169","1","169","27","27","27","1582.0000","17.0000","182.0000","53.9073","76.0000","12.0000","36.1248"
"170","1","170","27","27","27","973.0000","16.0000","144.0000","55.3353","64.0000","12.0000","33.6749"
"171","1","171","27","27","27","877.0000","17.0000","125.0000","47.9166","58.0000","12.0000","30.8058"
"172","1","172","27","27","27","973.0000","18.0000","144.0000","55.1181","64.0000","12.0000","33.6749"
"173","1","173","27","27","27","1402.0000","17.0000","184.0000","61.3514","79.0000","12.0000","39.6863"
"174","1","174","27","27","27","901.0000","16.0000","129.0000","47.8330","59.0000","11.0000","30.2490"
"175","1","175","27","27","27","235.0000","12.0000","73.0000","26.7955","39.0000","12.0000","15.7162"
"176","1","176","27","27","27","1366.0000","17.0000","166.0000","56.2672","76.0000","12.0000","37.1618"
"177","1","177","27","27","27","787.0000","17.0000","111.0000","41.1096","49.0000","10.0000","29.0000"
"178","1","178","27","27","27","1288.0000","17.0000","138.0000","54.3507","64.0000","10.0000","37.6696"
