"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric"
"70","1","70","27","27","27","784.0000","15.0000","100.0000","42.1663","48.0000","6.0000","29.0345"
"71","1","71","27","27","27","1210.0000","12.0000","127.0000","46.7974","45.0000","6.0000","30.8221"
"72","1","72","27","27","27","1240.0000","16.0000","127.0000","62.6897","57.0000","6.0000","41.1582"
"73","1","73","27","27","27","1231.0000","14.0000","127.0000","54.8817","51.0000","6.0000","37.4566"
"74","1","74","27","27","27","817.0000","11.0000","106.0000","43.2204","39.0000","6.0000","28.3019"
"75","1","75","27","27","27","199.0000","10.0000","58.0000","33.8526","27.0000","6.0000","19.1050"
"76","1","76","27","27","27","838.0000","16.0000","100.0000","50.6754","48.0000","6.0000","36.8103"
"77","1","77","27","27","27","184.0000","12.0000","55.0000","29.2916","33.0000","6.0000","17.8045"
"78","1","78","27","27","27","763.0000","15.0000","100.0000","44.3170","45.0000","6.0000","30.6431"
"79","1","79","27","27","27","1327.0000","19.0000","127.0000","65.3605","69.0000","6.0000","44.0795"
"80","1","80","27","27","27","784.0000","16.0000","100.0000","42.4971","48.0000","6.0000","29.0689"
"81","1","81","27","27","27","733.0000","12.0000","83.0000","39.2683","36.0000","6.0000","27.3679"
"82","1","82","27","27","27","766.0000","15.0000","74.0000","53.7215","42.0000","5.0000","36.8917"
"83","1","83","27","27","27","1213.0000","11.0000","127.0000","47.0106","48.0000","6.0000","31.2250"
"84","1","84","27","27","27","856.0000","13.0000","106.0000","48.3115","42.0000","6.0000","32.4808"
"85","1","85","27","27","27","199.0000","12.0000","55.0000","33.2265","33.0000","6.0000","20.0998"
"86","1","86","27","27","27","739.0000","13.0000","100.0000","38.5746","39.0000","6.0000","27.0370"
"87","1","87","27","27","27","82.0000","6.0000","29.0000","17.1464","15.0000","4.0000","9.4340"
"88","1","88","27","27","27","877.0000","16.0000","100.0000","64.1093","60.0000","6.0000","47.2969"
"89","1","89","27","27","27","601.0000","9.0000","74.0000","35.3270","24.0000","5.0000","21.2603"
"90","1","90","27","27","27","190.0000","9.0000","58.0000","30.1993","24.0000","6.0000","16.7631"
"91","1","91","27","27","27","814.0000","17.0000","100.0000","51.8459","51.0000","6.0000","35.7351"
